id,paper_text
1621,"V. to prefer&nbsp;&nbsp;advantageous ~  Adv. favorablyn. favor ~  Adj. favorable, favorite ~  Syn. support
 توجه، مساعدت، مرحمت کردن، نیکى کردن به، طرفدارى کردن

-The supervisor favored The first of The two plans.
"
1622," n. gain, to obtain something needed or useful; to increase the amount of something ~  Adj. gainful ~  Syn. attain
 منفعت، نفع، بهره، تقویت، حصول، صرفه، استفاده، افزایش، سود بردن، فایده بردن، پیدا کردن، کسب کردن، باز یافتن، بهبودى یافتن، رسیدن، زیاد شدن

-he gained a lot of experience working as a volunteer.
"
1623,"V. to produce n. generation, generator ~  Adj. generated ~  Syn. create
 گسترش یافتن، آفریدن، ساختن، زاییدن، تولید کردن، احداث کردن، به وجود آوردن، حاصل کردن، تولید نیرو کردن

-The appearance of The dance troupe generated a lot of excitement.
"
1624,"V. to stop or discontinue ~  Adv. haltinglyn. halt ~  Adj. halting ~  Syn. stop
 متوقف کردن، متوقف، درنگ، سکته، ایست کردن، مکث کردن، لنگیدن

-Bus service to The City was halted due to poor road conditions.
"
1625,"V. to deal with or control n. handle  ~  Syn. manage
 با دست عمل کردن، نگهدارنده، دستگیره جابجا کردن، وسیله، لمس، دست زدن به، بکار بردن، سرو کارداشتن با، رفتار کردن، استعمال کردن

-They handled themselves very well given The circumstances.
"
1626,"V. to give protection; not to express a desire or opinion, usually bad   ~  Syn. shelter
 لنگرگاه، بندرگاه، پناهگاه، پناه دادن، پناه بردن، لنگر انداختن، پروردن

-he harbors ill feelings for her.
"
1627,"V. hair ~  Adv. harmfullyn. harm ~  Adj. something that causes pain or damage ~  Syn. unhealthy
 مضر، پرگزند

-Excessive radiation is harmful to The body.
"
1628," Adv. insignificantlyn. insignificance ~  Adj. not important; of little value ~  Syn. Meaningless
 ناچیز

-The amount of rainfall This summer has been insignificantly
"
1629," Adv. mysteriouslyn. mystery, mysteriousness ~  Adj. not easily understood or figured out ~  Syn. baffling
 اسرار آمیز، مرموز، مبهم

-he had a mysterious effect on Everyone who heard him speak.
"
1630," Adv. perilouslyn. peril ~  Adj. threatening or risky; harmful ~  Syn. Dangerous
 مخاطره آمیز، خطرناک

-It is perilous to exceed The speed limit.
"
1631,"V. reschedule at a later time; put off n. postponement  ~  Syn. delay
 به تاخیر انداختن، بتعویق افتادن، عقب انداختن، پست تر دانستن، در درجه دوم گذاشتن

-The teacher postponed The lab experiment.
"
1632,"V. to encourage or advertise; to elevate in rank or grade n. promoter, promotion  ~  Syn. boost
 تأسیس کردن، توسعه دادن، بالا بردن، ترفیع دادن، ترویج کردن

-Many nations promote tourism to lure foreign currency.
"
1633,"V. to refuse n. rejection  ~  Syn. refuse
 پس زدن، عقب زدن دشمن، رد کردن، نپذیرفتن

-The insurance company rejected The claim.
"
1634," Adv. substantial ~  Adj. substantive, important; strongly made; of value ~  Syn. significant
 ذاتى، جسمى، اساسى، مهم، محکم، قابل توجه

-The discovery of a vaccine for smallpox was a substantial medical achievement.
"
1635," Adv. conscientiously ~  Adj. showing serious purpose; one who works carefully and with enthusiasm ~  Syn. meticulous
 باوجدان، وظیفه شناس

-She is a conscientious representative of The student body.
"
1636,"V. to make something known to others; to communicate   ~  Syn. communicate
 هدایت کردن، رساندن، بردن، حمل کردن

-The manager of The store conveyed His displeasure directly to The workers.
"
1637,"V. to surround completely; to envelop   ~  Syn. include
 احاطه کردن، حلقه زدن، دارا بودن، شامل بودن، دربرگرفتن، محاصره کردن

-Her plan of The study encompasses Every aspect of computer science.
"
1638,"V. expand n. expansion, the act of making larger ~  Adj. expandable ~  Syn. growth
 وسعت، افزایش، گسترش، توسعه، انبساط

-Expansion occurs When matter is heated.
"
1639,"V. to cause to become greater n. height ~  Adj. heightened ~  Syn. intensify
 بلند کردن، بلندتر کردن، بالا بردن، زیاد کردن

-A very successful interview can heighten a candidate's chances to get a job.
"
1640,"V. to emphasize the part of a greater whole n. highlight  ~  Syn. emphasize
 مشخص، نشان شده، پررنگ

-The manual highlights basic operation of The videotape player.
"
1641," Adv. by accident; without paying attention; unexpectedly ~  Adj. inadvertent ~  Syn. carelessly
 از روى بى احتیاطى، سهواً

-The reporters had inadvertently failed to include The name of one of The dignitaries.
"
1642," Adv. inevitablyn. inevitability ~  Adj. something that cannot be prevented from happening ~  Syn. unavoidable
 نا چار، ناگزیر، اجتناب ناپذیر، حتمى، بدیهى

-When two weather systems meet, unsettled weather conditions are inevitable
"
1643," n. infant, in the beginning stages of development ~  Adj. infantile ~  Syn. beginning
 طفولیت، نوباوگى، کودکى، خردى، ابتدا، شروع

-The new theory is In its infancy and Will be thoroughly tested by its critics.
"
1644," Adv. caused by something that cannot be explained by the laws of nature.n. miracle ~  Adj. miraculous ~  Syn. astonishingly
 بطور حیرت انگیز، معجزآسا

-Miraculously, he was unharmed After being hit by lightning.
"
1645,"V. to find and bring back n. retrieval ~  Adj. retrieve ~  Syn. recover
 بازیافتن، دوباره بدست آوردن، پس گرفتن، جبران کردن

-Will Detroit retrieve its status as The Car manufacturing center of The world?
"
1646," Adv. done according to a plann. system ~  Adj. systematic ~  Syn. methodically
 با روش معین، مرتباً، از روى یک اسلوب معین

-The plan was developed systematically by a team of experts.
"
1647,"  ~  Adj. not probable ~  Syn. doubtful
 غیر جذاب، قابل اعتراض، بعید

-rain is unlikely during The summer.
"
1648,"  ~  Adj. without good reason or cause; inappropriate ~  Syn. unjustified
 غیرقابل ضمانت، توجیه نکردنى، بیجا

-His negative reaction was unwarranted
"
1649," n. the highest point  ~  Syn. apex
 سمت الرأس، نقطه قائم برناظر، اوج محور قائم بر افق نقاط، بالاترین نقطه آسمان، قلّه، اوج

-he reached The zenith of His profession at a very young age.
"
1650,"V. to shake or move; to cause worry n. agitation, agitator  ~  Syn. disturb
 بهم زدن، بکارانداختن، تحریک کردن، تکان دادن، آشفتن، پریشان کردن، سراسیمه کردن

-The fact that She had not arrived by midnight agitated Her parents.
"
1651,"V. confide ~  Adv. confidentiallyn. confidant ~  Adj. confidential, to be said or written in secret ~  Syn. secret
 خیلى محرمانه، داراى مأموریت محرمانه، راز دار

-We were told that The information is strictly confidential
"
1652," Adv. delightfullyn. delight ~  Adj. delightful, to be satisfied; very happy ~  Syn. elated
 محظوظ

-he was delighted With The result of The experiment.
"
1653," Adv. in a careful, polite mannern. discretion ~  Adj. discreet ~  Syn. cautiously
 محتاطانه، از روى بصیرت

-The teacher discreetly told The parents about Her problems.
"
1654,"V. document n. documentation ~  Adj. documentary, proven with written evidence ~  Syn. proven
 مدرک، دستاویز، ملاک، سندیّت دادن

-he had documented proof that The bank had made an error.
"
1655," Adv. slowly but surely ~  Adj. gradual ~  Syn. steadily
 بتدریج، رفته رفته

-The bay has gradually deteriorated over The years.
"
1656,"V. to have an effect on a person's point of view or behavior; to change the course of events n. influence ~  Adj. influential ~  Syn. affect
 اعتبار، برترى، توانایى، تجلّى، نفوذ کردن بر، تحت نفوذ خود قرار دادن، تأثیر کردن بر، وادار کردن، ترغیب کردن

-He was unable to influence his friend's decision.
"
1657," Adv. inordinately ~  Adj. a large amount or quality; more than reasonable ~  Syn. excessive
 بى اندازه، بیش از حد، مفرط، غیر معتدل

-The airlines had to cancel an inordinate number of flights due to The fog.
"
1658," Adv. happening immediately; in a short period of timen. instant ~  Adj. instantaneous, instant ~  Syn. immediately
 فوراً، بیدرنگ، به محض اینکه

-The computer finished The job instantly
"
1659," Adv. with definite purpose and planningn. intention, intent ~  Adj. intentional ~  Syn. deliberately
 دانسته، عمداً، قصدا

-The machine was left on intentionally
"
1660," Adv. intrinsically ~  Adj. belonging to the essential nature of something ~  Syn. inherent
 بی واسطه، ذاتى، اصلى، باطنى، طبیعى، ذهنى، روحى، حقیقى، مرتب، شایسته

-a penny has little intrinsic value.
"
1661,"V. to flood n. inundation  ~  Syn. overwhelm
 از آب پوشانیدن، زیر سیل پوشاندن، اشباع کردن

-The radio stations were inundated With reports of a severe traffic accident.
"
1662,"V. to become concerned with or connected to n. involvement ~  Adj. involved ~  Syn. include
 گرفتار کردن، گیر انداختن، وارد کردن، گرفتارشدن، در گیر کردن یا شدن

-She involved herself In Many activities to meet new friends.
"
1663," Adv. nominally ~  Adj. very small; in form but not in substance ~  Syn. moderate
 غیر واقعى، اسمى، صورى، جزئى، کم قیمت

-The office building was sold at a nominal price.
"
1664,"V. presume ~  Adv. reported but not confirmedn. presumption ~  Adj. presumable ~  Syn. supposedly
 احتمالاً

-The old wreck was presumably located to The southwest of Florida.
"
1665," Adv. absurdlyn. absurdity ~  Adj. clearly false, without reason ~  Syn. ridiculous
 پوچ، ناپسند، یاوه، مزخرف، بى معنى، نامعقول، عبث، مضحک

-Confidentially, I think His suggestion is absurd
"
1666,"V. abuse ~  Adv. abusivelyn. the act of using or treating things in an incorrect way ~  Adj. abusive ~  Syn. misuse
 سوء مصرف، بد بکار بردن، سوء استفاده کردن از، ضایع کردن، تجاوز به حقوق کسى کردن، ننگین کردن

-The constant abuse of The environment Will have grave consequences In The future.
"
1667,"V. allocate n. a share; a part set aside for a special purpose; an assignment of portions ~  Adj. allocated ~  Syn. distribution
 واگذار کردن، سهمیه دادن، تخحیص

-His allocation of materials was gradually used up.
"
1668,"V. balance n. balance ~  Adj. a state where everything is of the same size or weight; an element on one side that counters an equal element on the other ~  Syn. equalized
 متعادل، متوازن

-he made a balanced presentation of both points of view.
"
1669,"V. conserve n. conservative, conservationist, conservatism, the act of using carefully; setting aside for future use favoring traditional values  ~  Syn. preservation
 نگهدارى، حفاظت، حفظ منابع طبیعى

-Conservation of forest land is The primary objective of The national forest service.
"
1670," Adv. fallaciouslyn. fallacy ~  Adj. having errors ~  Syn. incorrect
 غلط، سفسطه آمیز، مغالطه آمیز

-Her fallacious argument could not be defended.
"
1671," Adv. feasiblyn. feasibility ~  Adj. able to be done ~  Syn. possible
 شدنى، عملى، امکان پذیر، میسر، ممکن، محتمل

-It is a feasible design for The high-rise building.
"
1672,"V. lack n. a need for; an insufficient amount  ~  Syn. shortage
 کمبود، نبودن، نداشتن، احتیاج، فقدان، کسرى، فاقد بودن، ناقص بودن، کم داشتن

-There was an inordinate lack of rain last fall.
"
1673,"  ~  Adj. to be stretched, easily shaped ~  Syn. flexible
 سربزیر، مطیع، تاشو، نرم، خم کردن، تاکردن، تمرین نرمش کردن

-The dancer has a limber body.
"
1674," n. ways  ~  Syn. methods
 دارایى، استطاعت، وسایل، توانایى، درآمد

-he was told to finish The joy by any means available to him.
"
1675," Adv. narrowlyn. narrowness ~  Adj. small from one side to the other; limited ~  Syn. thin
 تنگ،دراز و باریک، کم پهنا، باریک کردن، محدود کردن، کوته فکر

-The canal was extremely narrow
"
1676,"V. preconceive n. an opinion formed in advance without experience or knowledge of something ~  Adj. preconceived ~  Syn. bias
 حضور پیش از وقت، تصدیق بلا تصور، تعصب

-It is difficult to overcome preconceptions If We are not open to new ideas.
"
1677," Adv. robustlyn. robustness ~  Adj. showing good health; in good shape ~  Syn. energetic
 قوى هیکل، تنومند، ستبر، هیکل دار

-The robust economy is expected to continue growing quickly.
"
1678,"V. steady ~  Adv. steadilyn. steadiness ~  Adj. firm; in a fixed position; without change; reliable, dependable ~  Syn. constant
 پابرجا، مسیر ثابت، روى مسیر، پرپشت، ثابت، پى درپى، مداوم، پیوسته ویکنواخت کردن، استوار یا محکم کردن

-Steady growth is projected for companies involved In genetic engineering.
"
1679," Adv. swiftlyn. swiftness ~  Adj. quick ~  Syn. fast
 سریع، چابک، تندرو، فرز، باسرعت

-The contestants were swift thinkers.
"
1680," n. antique ~  Adj. too old to be presently useful; outmoded ~  Syn. old-fashioned
 کهنه، منسوخ، متروک، قدیمى

-This antiquated machinery breaks down too frequently.
"
1681,"V. cohere ~  Adv. coherentlyn. coherence, cohesion ~  Adj. cohesive, well reasoned; ideas that are clearly presented sticking together as a group ~  Syn. logical
 مربوط، داراى ارتباط یا نتیجه منطقى، منسجم

-It was a well-balanced, coherent presentation.
"
1682,"V. to grow; to increase; to become more complete n. development, developer ~  Adj. developing ~  Syn. evolve
 گسترش دادن، گسترش وضعیت، آشکار کردن، توسعه دادن، بسط دادن، پرورش دادن، ایجاد کردن

-The management team developed The idea over a period of years.
"
1683,"V. to make up, usually with an intent to fool or trick; to lie n. fabrication ~  Adj. fabricated ~  Syn. invent
 سوار کردن، ساختن، بافتن، از کار درآوردن، تقلید کردن، جعل کردن

-The executive fabricated The story about The merger.
"
1684,"V. investigate n. investigator, a careful examination in order to determine facts ~  Adj. investigative ~  Syn. probe
 تجسس، جستجو، بازجویى، بررسى، تحقیق، رسیدگى

-The comprehensive investigation of The bank revealed No illegal activity.
"
1685,"V. normalize ~  Adv. commonly, usuallyn. normalization, norm ~  Adj. normal ~  Syn. typically
 معمولاً، به طور عادى

-It is normally quite cold This Time of The year.
"
1686,"V. to sense; to be aware ~  Adv. noticeablyn. notice ~  Adj. noticeable ~  Syn. observe
 تذکر، آگاهى، اعلامیه، خبر، توجه، اطلاع، اخطار، ملتفت شدن، دیدن، شناختن، ملاحضه کردن

-The doctor noticed a small fracture in the patient's finger.
"
1687," n. an idea, belief, or opinion  ~  Syn. concept
 تصور، اندیشه، نظریه، خیال، ادراک، فکرى، مفهوم

-She has The notion that She wants to become an architect.
"
1688,"  ~  Adj. something unusual, uncommon; new ~  Syn. original
 نو، جدید، بدیع، رمان، کتاب داستان

-The physicist had Some novel ideas about traveling at The speed of light.
"
1689,"V. oppose n. the state of acting against; not being in agreement ~  Adj. oppositional, oppositionary ~  Syn. resistance
 تناقض، تقابل، اقلیت، دشمنى، ضدیت، مخالفت، مقاومت، تضاد، مقابله

-The students voiced Their opposition to The rise In tuition.
"
1690,"V. to make a written or oral notation; to copy n. record, recording, recorder ~  Adj. recorded ~  Syn. register
 نگاشتن، ضبط کردن، ضبط شدن، دفتر، مدرک کتبى

-The coldest temperatures In The United States have been recorded at International Falls, Minnesota.
"
1691,"V. to tell; to show a connection between two things n. relation, relationship ~  Adj. related ~  Syn. communicate
 باز گو کردن، گزارش دادن، شرح دادن، نقل کردن

-Although They Did not agree With The plan, They Did not relate Their opposition to it.
"
1692,"V. to think that something is true, but having no proof n. suspicion, suspect ~  Adj. suspected ~  Syn. speculate
 بدگمان شدن از، گمان کردن، شک داشتن، مظنون، موردشک

-he suspected that The substance was not present In The compound.
"
1693,"  ~  Adj. with no preconceptions ~  Syn. objective
 بیغرض، عارى از تعصب، بدون تبعیض، تحت تأثیر واقع نشده

-Her unbiased Analysis of The problem allowed Her to find The solution more rapidly.
"
1694,"V. vary ~  Adv. variablyn. variant, variety, variation, variability ~  Adj. variable, various, being of many different types ~  Syn. diverse
 رنگارنگ، گوناگون، متنوع

-The class expressed varied opinions about The movie.
"
1695,"V. to highlight; to give more importance to n. accentuation ~  Adj. accentuated ~  Syn. emphasize
 با تکیه تلفظ کردن، تکیه دادن، تأکید کردن، اهمیت دادن، برجسته نمودن

-The colorful dress accentuated The joy of The occasion.
"
1696,"V. to hide the usual appearance of something n. disguise ~  Adj. disguised ~  Syn. conceal
 استتار، پوشش، تغییر قیافه دادن، جامه مبدل پوشیدن، نهان داشتن، پنهان کردن، لباس مبدل، تغییر قیافه

-It is hard to disguise The fact that business is slow.
"
1697,"V. financed, to provide money ~  Adv. financiallyn. finance, finances ~  Adj. financial ~  Syn. fund
 قسمت مالى یا دارایى، پرداخت هزینه، علم دارایى، تهیه پول کردن، سرمایه تهیه کردن، سرمایه گذارى

-The art exhibition was financed by a private foundation.
"
1698,"V. to begin; to establish; to take decisive action without help n. initiation, initiative ~  Adj. initiated ~  Syn. launch
 ابداع کردن، ابتکار کردن، تازه وارد کردن، بنیاد نهادن، نخستین قدم را برداشتن

-The newcomer initiated The long citizenship process.
"
1699," n. innovator, innovation ~  Adj. something newly introduced; creative ~  Syn. creative
 نو

-This innovative project is worthy of support.
"
1700,"V. to tell a story; relate n. narrative, narration, narrator ~  Adj. narrative ~  Syn. relate
 داستانى را تعریف کردن، داستان سرایى کردن، نقالى کردن، شرح دادن

-Walter Cronkite narrated The documentary film.
"
1701,"  Conj. in spite of that ~  Syn. nonetheless
 با این حال، با این وجود، علیرغم، هنوز، باز

-She was quite sick; nevertheless, she attended all of her classes.
"
1702," Adv. now and then; once in a whilen. occasion ~  Adj. occasional ~  Syn. sometimes
 گهگاه، گاه و بیگاه، بعضى از اوقات

-Extreme heat occasionally causes health problems.
"
1703,"V. to leave out, not include n. omission ~  Adj. omitted ~  Syn. neglect
 حذف کردن، از قلم انداختن

-he inadvertently omitted Some important data From The report.
"
1704," Adv. outlandishly ~  Adj. strange and unpleasant; beyond accepted norms ~  Syn. bizarre
 بیگانه وار، عجیب وغریب

-His outlandish dens demonstrated His creativity.
"
1705,"V. to defeat, fight with success; to take control of an individual   ~  Syn. conquer
 غلبه کردن، چیره شدن، پیروز شدن بر، مغلوب ساختن، غلبه یافتن

-The young woman was overcome With emotion When She learned She had won a scholarship.
"
1706,"-The clerk was Only partially responsible for The error.
 اندکى، تا یک اندازه

-The business venture was Only a partial success.
"
1707,"V. to accept formally by vote n. passage ~  Adj. passable ~  Syn. approve
 صادر شدن، اجازه عبور، گذشتن، عبور کردن، تصویب کردن، قبول شدن، پاس دادن، رایج شدن، اجتناب کردن، جواز، گذرنامه، بلیط

-The proposed amendment passed unanimously.
"
1708,"V. to represent; to act n. portrayal  ~  Syn. depict
 تصویر کشیدن، توصیف کردن، مجسم کردن

-The girl portrayed an orphan.
"
1709,"V. to turn in, offer for evaluation n. submission  ~  Syn. propose
 تسلیم کردن، تسلیم شدن، تقدیم داشتن، ارائه دادن، پیشنهادکردن، گردن نهادن، مطیع شدن

-The architects had to submit plans reflecting The new specifications.
"
1710,"V. to move from good to bad, or from much to little, to refuse n. decline  ~  Syn. decrease
 کاهش، شیب پیدا کردن، رد کردن، نپذیرفتن، خم شدن، مایل شدن، تنزل کردن، کاستن

-The old man's health has declined since he retired.
"
1711,"V. to collect n. gathering  ~  Syn. collect
 گرد آمدن، جمع شدن، بزرگ شدن، جمع کردن، گرد کردن، گردآورى کردن، نتیجه گرفتن، استباط کردن

-he carefully gathered His thoughts just before The interview.
"
1712,"V. motion n. the state of changing one's position to direct by moving   ~  Syn. movement
 جنبش، تکان، حرکت، جنب وجوش، پیشنهاد کردن، طرح دادن، اشاره کردن

-The motion of The flame was hypnotic.
"
1713,"  ~  Adj. strongly supporting a group or point of view ~  Syn. biased
 طرفدار، حامى، پیرو متعصب

-Partisan political infighting caused Congress's influence to decline.
"
1714,"V. pattern n. a regular, repeated arrangement or action ~  Adj. patterned ~  Syn. habit
 بطورنمونه ساختن، شکل، الگو قالب، نقش، صفات فردى، خصوصیات، نظیربودن، همتا بودن، تقلید کردن، نقشه ساختن، به عنوان الگو بکاربردن

-The bright pattern of The monarch butterfly distracts its predators.
"
1715," Adv. phenomenallyn. phenomenon, natural events or facts; strange or notable happenings ~  Adj. phenomenal ~  Syn. events
 پدیده ها، حادثه، واقعه، رویداد، پیشامد

-rain showers are almost unknown phenomena In The Atacama Desert of Chile.
"
1716," n. philanthropist, philanthropy ~  Adj. a feeling of love for people, usually resulting in financial aid to worthy causes ~  Syn. humanitarian
 نوع پرست، بشردوست

-The philanthropic work of The foundation benefits all sectors of society.
"
1717," Adv. placidly ~  Adj. quiet, not easily upset ~  Syn. calm
 آرام، راحت، متین

-The placid nature of Her personality made Her easy to work with.
"
1718," Adv. plentifullyn. plenty ~  Adj. more than sufficient ~  Syn. abundant
 وافر، فراوان

-Examples of Miro's art plentiful
"
1719,"V. react ~  Adv. reactivelyn. a reply; a change that occurs when substances are mixed ~  Adj. reactive, reactionary ~  Syn. response
 واکنش، انفعال، عکس العمل، انعکاس، واکنشى

-When chlorine and ammonia are mixed, The chemical reaction causes chlorine gas.
"
1720," Adv. rhythmicallyn. a regular pattern, usually in music ~  Adj. rhythmic ~  Syn. pulse
 وزن، سجع، میزان، آهنگ موزون، نواخت

-The rhythm of The rain hitting The roof put him to sleep.
"
1721," Adv. scenicallyn. scenery, scene ~  Adj. concerning pleasant natural surroundings ~  Syn. picturesque
 صحنه اى، نمایشى، مجسم کننده، خوش منظر

-The scenic route to The summit is much more interesting than The fastest route.
"
1722," Adv. shallowlyn. shallowness ~  Adj. not far from top to bottom ~  Syn. superficial
 کم ژرفا، کم آب، سطحى، کم عمق کردن

-Estuaries are typically shallow bodies of water.
"
1723,"V. shelter n. shelter ~  Adj. protected from harmful elements; isolated from reality ~  Syn. shelter
 پناهنده شدن، پناه گرفتن، سرپناه، حفاظ، پناه بردن، پناه دادن، پناهگاه، حمایت، محافظت کردن، پناه دادن

-She has led a sheltered life since Her parents have done everything for her.
Everyone looked for shelter from the blazing sun."
1724,"V. vanish  ~  Adj. going out of sight ~  Syn. disappearing
 ناپدید شدن، غیب شدن

-The red squirrel is a vanishing species that needs a protected habitat to survive.
"
1725,"V. account n. accounting, accountant, a report of an event; money kept in a bank; a statement of something used or received, usually a financial reportaccount ~  Adj. accountable ~  Syn. story
 شمردن، حساب کردن، محاسبه نمودن، صورت حساب، گزارش، بیان علت

-His account of The incident varied From that of The other witnesses.
"
1726,"  ~  Adj. very old, old-fashioned; no longer used ~  Syn. ancient
 کهنه، قدیمى، غیر مصطلح( بواسطه قدمت)

-These archaic methods of farming must be brought up to date.
"
1727,"V. to cause to go faster; move forward more quickly ~  Adv. hastilyn. hastiness ~  Adj. hasty ~  Syn. accelerate
 شتاباندن، شتافتن

-After notifying His family of The accident, he hastened to add that he had not been hurt.
"
1728," n. color  ~  Syn. color
 رنگمایه، رنگ، شکل، تصویر، ظاهر، نما، صورت، منظر

-The hue of The sunset was beautiful.
"
1729,"V. illustrate n. illustrator, a visual image, typically used to explain ~  Adj. illustrated, illustrative ~  Syn. picture
 تشریح، عکس، شرح، توضیح، مثال، تصویر

-The illustration makes The process of condensation more understandable.
"
1730," n. inaction, inactivity ~  Adj. not moving; not involved ~  Syn. idle
 غیرفعال، بى کاره، سست، بى حال، بى اثر، خنثى، کساد

-The virus remains inactive for a long period of time.
"
1731," Adv. intricatelyn. intricacy ~  Adj. having many parts; finely detailed ~  Syn. complex
 بغرنج، پیچیده

-The intricate design of The vase made It a valuable piece for Her collection.
"
1732,"V. magnify ~  Adv. magnificentlyn. magnification, of great size or importance to increase ~  Adj. magnificant ~  Syn. dimension
 دامنه، حیطه عمل، کشش، تعداد، بزرگى، اهمیت، شکوه، اندازه، مقدار

-The magnitude of shock waves determines The damage that occurs during an earthquake.
"
1733,"V. to have to do something ~  Adv. obliginglyn. obligation ~  Adj. obliging, obligatory ~  Syn. require
 مجبور کردن، وادار کردن، متعهد شدن، لطف کردن

-She obliged he friend to choose a new lab partner.
"
1734,"V. to ignore or neglect  ~  Adj. overlooked ~  Syn. disregard
 مسلط یا مشرف بودن بر، چشم پوشى کردن، چشم انداز

-Scientists must not overlook any aspect of experimental procedure.
"
1735," n. polling, pollster, questionnaire; a vote of public opinion  ~  Syn. survey
 رأى شمارى، حوزه رأى گیرى، رأى دادن، نمونه برداشتن، سر شمارى کردن

-The poll indicated that Conservation of The environment was The number one issue With college students.
"
1736," n. place where something can be found; job  ~  Syn. location
 شغل رسمى، موقعیت، وضعیت، موضع، مرتبه، جایگاه، قراردادن یاگرفتن

-he held a very high position In The firm.
"
1737," n. practicality ~  Adj. convenient or effective ~  Syn. functional
 قابل استفاده، سودمند، آزموده، کابردى، عملى، اهل عمل

-Her ambitious plan was not very practical
"
1738,"V. predominate ~  Adv. predominantlyn. predominance ~  Adj. the most noticeable or powerful element ~  Syn. principal
 غالب، مسلط، حکمفرما، نافذ، عمده، برجسته

-The predominant export of The Middle East is petroleum.
"
1739,"V. to cause something to happen; to do quickly; to be on time ~  Adv. promptlyn. promptness  ~  Syn. induce
 اعلان، فورى، بیدرنگ، سریع کردن، به فعالیت واداشتن، برانگیختن، سریع، عاجل، چالاک

-His emotional plea prompted The director to give him a second chance.
"
1740," n. analogy ~  Adj. alike in some way ~  Syn. similar to
 مانند، قابل مقایسه، قابل قیاس، مشابه

-The action of light waves is analogous to The action of sound waves.
"
1741,"V. approximate ~  Adv. almost correct; not exactn. approximation ~  Adj. approximate ~  Syn. around
 تقریباً

-There are approximately 100 billion galaxies in the universe.
"
1742,"V. to make something happen by necessity or force ~  Adv. compellingly ~  Adj. compelling ~  Syn. obliged
 مجبورکردن، وادار کردن

-The representatives were compelled to vote In favor of The legislation despite Their personal opposition to it.
"
1743," Adv. formidably ~  Adj. difficult; causing worry or fear ~  Syn. overwhelming
 ترسناک، سخت، دشوار، نیرومند، قوى، سهمگین

-Their formidable opponents gave No sign of weakness.
"
1744,"V. intrude n. intrusion, intruder ~  Adj. intrusively, the state of being inside or upon something when not desired to be there by others ~  Syn. annoying
 فضول، سرزده، ناخوانده، به زورداخل شونده، فرو رونده

-The intrusive Bacteria caused His condition to worsen.
"
1745," Adv. happening repeatedly, occurring at regular intervals Something published at regular intervalsn. periodical ~  Adj. periodic, periodical ~  Syn. sometimes
 به صورت دوره اى، در فواصل معین

-Some materials periodically demonstrate unusual behavior When frozen.
"
1746,"  ~  Adj. likely to do something ~  Syn. inclined to
 حالت درازکش، در معرض، متمایل، مستعد، مهیا، درازکش، دمر

-most liquids are prone to contract When frozen.
"
1747,"V. prophesy ~  Adv. propheticallyn. prophecy, prophet ~  Adj. correctly telling about future events ~  Syn. predictive
 مبنى بر پیشگویى، پیشگویانه

-His prophetic power were investigated by a team of psychologists.
"
1748," Adv. proportionally, proportionatelyn. relationship of size or importance when compared to another object or person. ~  Adj. proportional, proportionate ~  Syn. dimensions
 اندازه گرفتن، حجم، اندازه، اهمیت

-The goal of establishing a space station Will take a team effort of major proportions
"
1749,"V. ready ~  Adv. willingly; easilyn. readiness ~  Adj. ready ~  Syn. freely
 با میل، به آسانى، به سهولت

-The workers readily complained about The food In The cafeteria.
"
1750,"V. rely ~  Adv. in a trusted wayn. reliability, reliance ~  Adj. reliable, reliant ~  Syn. dependably
 به طور قابل اعتماد

-an appliance must perform its task reliably to be popular With consumers.
"
1751," Adv. unwillinglyn. reluctance ~  Adj. reluctant ~  Syn. hesitatingly
 با اکراه، از روى تأمل، با دودلى

-Although not completely satisfied With The contract, The officials reluctantly agreed to sign it.
"
1752," n. fame ~  Adj. renowned ~  Syn. prominence
 آوازه، نام، شهرت، معروفیت، مشهور کردن

-This school is of great renown
"
1753,"V. to give up something of value for the common good n. sacrifice ~  Adj. sacrificial ~  Syn. concession
 از دست دادن، قربانى براى شفاعت، قربانى دادن، فداکارى کردن

-he sacrificed His day off to help clean up The neighborhood.
"
1754,"V. triumph ~  Adv. triumphantlyn. a victory; a success ~  Adj. triumphant, triumphal ~  Syn. achievement
 پیروزى، پیروزمندانه، فتح وظفر، پیروزشدن

-His career was characterized by one triumph After another.
"
1755,"V. afford ~  Adv. affordably ~  Adj. able to be done, usually refers to something you can do without damage orloss ~  Syn. economical
 حاصل کردن، تهیه کردن، موجب شدن، از عهده برآمدن، استطاعت داشتن

-The new dictionary is quite affordable
"
1756,"V. contaminate n. contamination ~  Adj. to make something impure by adding something dirty or a poisonous substance ~  Syn. pollute
 آلوده کردن، سرایت دادن

-This contaminated water supply must be closed to The public.
"
1757,"V. discern ~  Adv. discerniblyn. discernment ~  Adj. noticeable; easily seen ~  Syn. detectable
 قابل تمیز، قابل تشخیص

-a feeling of anxiety was discernible among The members of The team.
"
1758,"V. flourish  ~  Adj. active and growing; healthy ~  Syn. thriving
 آباد، ترقى کننده

-Small flourishing companies would be harmed by an increase In The minimum wage.
"
1759,"V. to support; to keep in good condition n. maintenance  ~  Syn. preserve
 پشتیبانى کردن، نگهدارى کردن، ادامه دادن، حمایت کردن از، مدعى بودن، نگه داشتن، برقرار داشتن

-The building had to be renovated Because It was not well maintained
"
